transaction_id,sender_id,source_country,destination_country,amount_zar,exchange_rate,status,timestamp
TXN-20260615-000727,USR-6642,South Africa,Malawi,45173.84,0.1398,Failed,2026-06-01T13:42:02.530984
TXN-20260615-000728,USR-1418,South Africa,Botswana,32144.73,0.1044,Pending,2026-06-02T06:03:11.530984
TXN-20260615-000729,USR-9409,South Africa,Botswana,18902.98,0.1478,Failed,2026-06-10T18:37:57.530984
TXN-20260615-000730,USR-1672,South Africa,Mozambique,47953.86,0.0639,Pending,2026-06-11T09:53:21.530984
TXN-20260615-000731,USR-5736,South Africa,Botswana,10313.31,0.0804,Success,2026-05-18T20:35:16.530984
TXN-20260615-000732,USR-9411,South Africa,Zimbabwe,16163.46,0.0893,Pending,2026-06-06T11:40:51.530984
TXN-20260615-000733,USR-4138,South Africa,Namibia,25304.6,0.0667,Pending,2026-05-21T10:40:37.530984
TXN-20260615-000734,USR-1660,South Africa,Mozambique,10954.03,0.0622,Failed,2026-06-14T16:58:46.530984
TXN-20260615-000735,USR-8302,South Africa,Namibia,14964.29,0.1341,Failed,2026-06-08T15:36:48.530984
TXN-20260615-000736,USR-7960,South Africa,Mozambique,5733.75,0.1019,Pending,2026-06-12T03:30:51.530984
TXN-20260615-000737,USR-1811,South Africa,Malawi,5606.66,0.1135,Failed,2026-05-26T00:22:26.530984
TXN-20260615-000738,USR-7517,South Africa,Botswana,43332.1,0.1152,Failed,2026-06-02T06:43:50.530984
TXN-20260615-000739,USR-3152,South Africa,Malawi,5431.26,0.0774,Success,2026-05-23T10:21:46.530984
TXN-20260615-000740,USR-9700,South Africa,Namibia,8751.22,0.0761,Pending,2026-05-26T21:51:09.530984
TXN-20260615-000741,USR-6331,South Africa,Mozambique,23291.81,0.0685,Failed,2026-06-12T14:35:22.530984
TXN-20260615-000742,USR-9911,South Africa,Zimbabwe,46218.61,0.1235,Pending,2026-05-24T04:33:26.530984
TXN-20260615-000743,USR-3224,South Africa,Botswana,28294.78,0.1087,Success,2026-06-03T17:23:16.530984
TXN-20260615-000744,USR-7588,South Africa,Zimbabwe,7471.86,0.057,Pending,2026-06-15T06:28:34.530984
TXN-20260615-000745,USR-4170,South Africa,Botswana,39759.67,0.1034,Failed,2026-06-09T03:35:57.530984
TXN-20260615-000746,USR-9258,South Africa,Botswana,36002.95,0.0672,Failed,2026-05-31T18:10:34.530984
TXN-20260615-000747,USR-9604,South Africa,Namibia,1694.57,0.0689,Pending,2026-06-03T06:04:54.530984
TXN-20260615-000748,USR-2205,South Africa,Botswana,49474.66,0.1452,Failed,2026-05-20T11:49:11.530984
TXN-20260615-000749,USR-1309,South Africa,Malawi,19412.0,0.1167,Pending,2026-05-21T06:34:40.530984
TXN-20260615-000750,USR-8649,South Africa,Mozambique,15128.63,0.1308,Success,2026-05-17T03:45:27.530984
TXN-20260615-000751,USR-3570,South Africa,Mozambique,23349.88,0.0903,Failed,2026-06-11T01:32:24.530984
TXN-20260615-000752,USR-4518,South Africa,Mozambique,46398.94,0.073,Failed,2026-05-17T19:04:10.530984
TXN-20260615-000753,USR-8941,South Africa,Malawi,48331.43,0.1416,Success,2026-05-31T14:19:07.530984
TXN-20260615-000754,USR-4593,South Africa,Zimbabwe,8881.03,0.0872,Failed,2026-05-23T10:52:46.530984
TXN-20260615-000755,USR-1879,South Africa,Malawi,49460.81,0.0504,Pending,2026-06-09T16:23:47.530984
TXN-20260615-000756,USR-7711,South Africa,Malawi,3689.49,0.1299,Failed,2026-06-07T19:56:30.530984
TXN-20260615-000757,USR-5892,South Africa,Botswana,14770.5,0.0899,Success,2026-06-05T14:20:00.530984
TXN-20260615-000758,USR-2478,South Africa,Zimbabwe,11672.39,0.091,Failed,2026-06-04T16:07:00.530984
TXN-20260615-000759,USR-1529,South Africa,Malawi,13891.0,0.1148,Success,2026-05-20T00:54:33.530984
TXN-20260615-000760,USR-7349,South Africa,Botswana,41361.4,0.1083,Failed,2026-05-26T01:14:31.530984
TXN-20260615-000761,USR-3065,South Africa,Zimbabwe,43424.96,0.1119,Success,2026-05-18T15:18:09.530984
TXN-20260615-000762,USR-1654,South Africa,Namibia,9537.05,0.1428,Failed,2026-06-01T02:12:19.530984
TXN-20260615-000763,USR-4924,South Africa,Malawi,2405.41,0.0889,Failed,2026-05-25T06:03:57.530984
TXN-20260615-000764,USR-8086,South Africa,Mozambique,48156.43,0.149,Failed,2026-05-26T20:25:12.530984
TXN-20260615-000765,USR-4913,South Africa,Botswana,11773.77,0.0725,Pending,2026-05-28T20:49:09.530984
TXN-20260615-000766,USR-8840,South Africa,Mozambique,28897.99,0.0783,Failed,2026-06-11T04:59:41.530984
TXN-20260615-000767,USR-9612,South Africa,Botswana,4632.37,0.1087,Success,2026-06-10T23:29:00.530984
TXN-20260615-000768,USR-2106,South Africa,Namibia,4883.86,0.0598,Pending,2026-05-21T18:13:06.530984
TXN-20260615-000769,USR-5680,South Africa,Namibia,45567.72,0.1017,Success,2026-06-14T08:39:41.530984
TXN-20260615-000770,USR-6652,South Africa,Zimbabwe,37303.6,0.0833,Pending,2026-05-18T09:02:13.530984
TXN-20260615-000771,USR-1777,South Africa,Mozambique,3603.24,0.1065,Failed,2026-05-22T02:15:20.530984
TXN-20260615-000772,USR-9347,South Africa,Mozambique,16793.19,0.0828,Failed,2026-06-05T06:05:59.530984
TXN-20260615-000773,USR-6043,South Africa,Botswana,22372.73,0.0945,Success,2026-06-12T00:41:55.530984
TXN-20260615-000774,USR-5263,South Africa,Malawi,36301.68,0.0707,Failed,2026-05-28T02:59:48.530984
TXN-20260615-000775,USR-6030,South Africa,Malawi,32504.4,0.1388,Success,2026-06-07T00:56:33.530984
TXN-20260615-000776,USR-8355,South Africa,Namibia,34654.92,0.1259,Pending,2026-05-29T21:20:19.530984
TXN-20260615-000777,USR-7765,South Africa,Zimbabwe,3833.23,0.1145,Pending,2026-06-12T15:43:02.530984
TXN-20260615-000778,USR-3097,South Africa,Mozambique,1307.76,0.1176,Failed,2026-06-11T12:49:49.530984
TXN-20260615-000779,USR-6544,South Africa,Namibia,7618.8,0.0806,Pending,2026-06-13T13:43:01.530984
TXN-20260615-000780,USR-1112,South Africa,Namibia,12182.85,0.0783,Pending,2026-06-08T04:10:23.530984
TXN-20260615-000781,USR-2036,South Africa,Zimbabwe,7800.06,0.0815,Failed,2026-06-12T12:44:23.530984
TXN-20260615-000782,USR-1416,South Africa,Botswana,17957.7,0.1324,Failed,2026-06-10T02:16:58.530984
TXN-20260615-000783,USR-7239,South Africa,Malawi,48422.95,0.1013,Success,2026-05-26T13:03:47.530984
TXN-20260615-000784,USR-9182,South Africa,Namibia,17014.32,0.1094,Pending,2026-05-30T04:55:54.530984
TXN-20260615-000785,USR-4847,South Africa,Mozambique,30542.88,0.0607,Success,2026-05-20T18:20:08.530984
TXN-20260615-000786,USR-4425,South Africa,Mozambique,37325.35,0.1481,Success,2026-06-03T17:17:33.530984
TXN-20260615-000787,USR-4129,South Africa,Botswana,28760.71,0.1473,Pending,2026-05-30T08:21:00.530984
TXN-20260615-000788,USR-9537,South Africa,Namibia,42468.66,0.0792,Pending,2026-06-10T06:24:19.530984
TXN-20260615-000789,USR-5507,South Africa,Mozambique,12510.53,0.0836,Success,2026-06-14T05:18:14.530984
TXN-20260615-000790,USR-3700,South Africa,Mozambique,22532.55,0.1177,Pending,2026-05-24T00:39:47.530984
TXN-20260615-000791,USR-3815,South Africa,Botswana,21488.24,0.0766,Failed,2026-06-05T07:24:51.530984
TXN-20260615-000792,USR-7988,South Africa,Namibia,36902.99,0.0937,Pending,2026-05-24T08:05:21.530984
TXN-20260615-000793,USR-6000,South Africa,Namibia,2305.38,0.1168,Failed,2026-06-11T17:24:50.530984
TXN-20260615-000794,USR-2118,South Africa,Malawi,47791.79,0.0739,Pending,2026-05-25T17:48:45.530984
TXN-20260615-000795,USR-5940,South Africa,Mozambique,22485.86,0.0637,Success,2026-06-04T06:13:30.530984
TXN-20260615-000796,USR-7685,South Africa,Botswana,15472.66,0.1301,Failed,2026-05-25T18:53:32.530984
TXN-20260615-000797,USR-2102,South Africa,Mozambique,43938.01,0.118,Pending,2026-05-29T10:42:54.530984
TXN-20260615-000798,USR-4010,South Africa,Namibia,4675.26,0.0632,Success,2026-05-29T11:39:01.530984
TXN-20260615-000799,USR-2699,South Africa,Mozambique,32234.97,0.1034,Pending,2026-05-30T13:58:17.530984
TXN-20260615-000800,USR-6839,South Africa,Namibia,10992.55,0.1278,Pending,2026-06-08T01:46:21.530984
TXN-20260615-000801,USR-7980,South Africa,Zimbabwe,19592.05,0.1011,Success,2026-06-02T18:59:43.530984
TXN-20260615-000802,USR-1275,South Africa,Botswana,14926.27,0.0696,Failed,2026-05-27T02:07:23.530984
TXN-20260615-000803,USR-1509,South Africa,Namibia,8270.91,0.122,Success,2026-06-03T23:55:40.530984
TXN-20260615-000804,USR-4289,South Africa,Zimbabwe,7358.19,0.1075,Failed,2026-05-30T09:56:23.530984
TXN-20260615-000805,USR-1705,South Africa,Zimbabwe,39508.2,0.1201,Success,2026-05-21T19:03:30.530984
TXN-20260615-000806,USR-1233,South Africa,Botswana,33426.6,0.1051,Failed,2026-06-08T08:02:34.530984
TXN-20260615-000807,USR-1032,South Africa,Zimbabwe,40137.32,0.07,Failed,2026-06-13T01:30:09.530984
TXN-20260615-000808,USR-2996,South Africa,Mozambique,26347.57,0.1062,Failed,2026-05-18T13:51:03.530984
TXN-20260615-000809,USR-6820,South Africa,Zimbabwe,45254.22,0.0623,Failed,2026-06-15T14:14:27.530984
TXN-20260615-000810,USR-1418,South Africa,Mozambique,29109.87,0.109,Failed,2026-05-18T09:31:30.530984
TXN-20260615-000811,USR-5625,South Africa,Botswana,47244.69,0.0729,Failed,2026-05-18T04:30:13.530984
TXN-20260615-000812,USR-7143,South Africa,Malawi,12911.58,0.0963,Failed,2026-05-27T04:28:08.530984
TXN-20260615-000813,USR-7962,South Africa,Zimbabwe,10600.03,0.0575,Success,2026-06-13T21:46:45.530984
TXN-20260615-000814,USR-6137,South Africa,Botswana,22810.85,0.0727,Failed,2026-06-07T15:27:40.530984
TXN-20260615-000815,USR-3216,South Africa,Zimbabwe,33580.45,0.0743,Failed,2026-05-26T13:27:02.530984
TXN-20260615-000816,USR-5186,South Africa,Mozambique,32041.03,0.0647,Success,2026-06-07T11:00:45.530984
TXN-20260615-000817,USR-4490,South Africa,Namibia,22623.86,0.0938,Failed,2026-06-07T15:20:54.530984
TXN-20260615-000818,USR-4838,South Africa,Malawi,9046.93,0.0928,Failed,2026-05-19T20:38:08.530984
TXN-20260615-000819,USR-9839,South Africa,Malawi,45473.62,0.1162,Failed,2026-06-02T12:29:02.530984
TXN-20260615-000820,USR-7179,South Africa,Mozambique,39499.52,0.1205,Pending,2026-06-13T00:03:15.530984
TXN-20260615-000821,USR-6393,South Africa,Namibia,42934.98,0.1039,Failed,2026-05-17T21:42:16.530984
TXN-20260615-000822,USR-6442,South Africa,Malawi,24748.6,0.1166,Pending,2026-06-08T21:45:40.530984
TXN-20260615-000823,USR-1206,South Africa,Mozambique,42909.24,0.0884,Failed,2026-05-18T11:57:06.530984
TXN-20260615-000824,USR-9943,South Africa,Mozambique,15388.82,0.1486,Pending,2026-05-19T15:21:09.530984
TXN-20260615-000825,USR-2225,South Africa,Mozambique,42787.42,0.0787,Pending,2026-05-27T19:30:02.530984
TXN-20260615-000826,USR-4779,South Africa,Zimbabwe,35763.42,0.0519,Failed,2026-05-22T10:30:57.530984
TXN-20260615-000827,USR-7234,South Africa,Zimbabwe,48215.67,0.076,Success,2026-06-04T09:31:37.530984
TXN-20260615-000828,USR-4108,South Africa,Mozambique,4775.11,0.1485,Success,2026-06-08T19:24:47.530984
TXN-20260615-000829,USR-7325,South Africa,Namibia,47739.48,0.0578,Pending,2026-05-31T23:37:20.530984
TXN-20260615-000830,USR-2437,South Africa,Mozambique,35524.38,0.1454,Failed,2026-05-19T12:26:10.530984
TXN-20260615-000831,USR-2878,South Africa,Namibia,41327.85,0.0865,Failed,2026-06-09T02:28:42.530984
TXN-20260615-000832,USR-8994,South Africa,Malawi,16673.19,0.0833,Success,2026-05-31T14:35:58.530984
TXN-20260615-000833,USR-8968,South Africa,Malawi,49602.51,0.0889,Success,2026-06-04T02:41:15.530984
TXN-20260615-000834,USR-4985,South Africa,Botswana,25488.52,0.0778,Failed,2026-06-06T06:09:13.530984
TXN-20260615-000835,USR-9680,South Africa,Namibia,36741.29,0.1466,Success,2026-06-01T03:34:30.530984
TXN-20260615-000836,USR-8858,South Africa,Malawi,35475.28,0.1451,Pending,2026-05-21T05:16:48.530984
TXN-20260615-000837,USR-2090,South Africa,Zimbabwe,19908.31,0.0509,Success,2026-05-18T13:09:33.530984
TXN-20260615-000838,USR-6684,South Africa,Mozambique,8278.97,0.0853,Pending,2026-05-30T21:48:02.530984
TXN-20260615-000839,USR-6502,South Africa,Zimbabwe,17516.17,0.0978,Pending,2026-06-05T03:13:15.530984
TXN-20260615-000840,USR-8082,South Africa,Botswana,22779.36,0.0873,Failed,2026-05-22T14:10:08.530984
TXN-20260615-000841,USR-7301,South Africa,Zimbabwe,46312.36,0.1446,Pending,2026-05-19T08:10:13.530984
TXN-20260615-000842,USR-1341,South Africa,Zimbabwe,30840.04,0.139,Failed,2026-06-04T19:44:47.530984
TXN-20260615-000843,USR-3640,South Africa,Zimbabwe,14408.78,0.1424,Pending,2026-06-13T05:45:34.530984
TXN-20260615-000844,USR-9491,South Africa,Botswana,43699.35,0.0625,Failed,2026-05-26T17:14:02.530984
TXN-20260615-000845,USR-9388,South Africa,Zimbabwe,26137.98,0.0781,Success,2026-05-21T17:45:46.530984
TXN-20260615-000846,USR-2204,South Africa,Malawi,29147.04,0.0894,Failed,2026-06-15T12:15:21.530984
TXN-20260615-000847,USR-9189,South Africa,Malawi,1653.86,0.0856,Success,2026-06-06T12:23:33.530984
TXN-20260615-000848,USR-6370,South Africa,Namibia,44546.2,0.1185,Pending,2026-05-21T21:12:33.530984
TXN-20260615-000849,USR-4157,South Africa,Namibia,31919.19,0.1094,Success,2026-05-30T19:03:37.530984
TXN-20260615-000850,USR-8425,South Africa,Botswana,48732.42,0.1276,Pending,2026-06-13T11:52:05.530984
TXN-20260615-000851,USR-6601,South Africa,Namibia,22588.52,0.0551,Failed,2026-05-19T15:30:38.530984
TXN-20260615-000852,USR-5125,South Africa,Malawi,17910.82,0.1006,Success,2026-05-31T06:27:30.530984
TXN-20260615-000853,USR-6740,South Africa,Zimbabwe,21211.47,0.0703,Failed,2026-06-04T22:17:14.530984
TXN-20260615-000854,USR-2113,South Africa,Botswana,2560.76,0.063,Failed,2026-05-18T17:19:41.530984
TXN-20260615-000855,USR-6759,South Africa,Namibia,20659.66,0.0637,Failed,2026-06-04T01:22:52.530984
TXN-20260615-000856,USR-7376,South Africa,Zimbabwe,27009.45,0.14,Failed,2026-05-23T06:23:18.530984
TXN-20260615-000857,USR-3169,South Africa,Botswana,27086.04,0.1286,Success,2026-06-11T01:04:32.530984
TXN-20260615-000858,USR-1677,South Africa,Malawi,26013.35,0.1199,Pending,2026-05-26T13:33:56.530984
TXN-20260615-000859,USR-1070,South Africa,Botswana,3239.16,0.1217,Success,2026-05-24T04:28:33.530984
TXN-20260615-000860,USR-4587,South Africa,Mozambique,49676.54,0.0581,Pending,2026-05-25T12:53:11.530984
TXN-20260615-000861,USR-7400,South Africa,Malawi,40785.33,0.1043,Success,2026-05-24T22:50:16.530984
TXN-20260615-000862,USR-4524,South Africa,Botswana,25743.97,0.051,Failed,2026-06-15T09:26:19.530984
TXN-20260615-000863,USR-8215,South Africa,Botswana,37780.17,0.0789,Success,2026-05-18T00:44:04.530984
TXN-20260615-000864,USR-8348,South Africa,Malawi,34121.62,0.1252,Success,2026-05-27T23:15:58.530984
TXN-20260615-000865,USR-6396,South Africa,Namibia,25150.9,0.0959,Success,2026-06-07T05:26:54.530984
TXN-20260615-000866,USR-8262,South Africa,Botswana,22883.04,0.1068,Success,2026-05-22T15:25:40.530984
TXN-20260615-000867,USR-1726,South Africa,Zimbabwe,6048.64,0.081,Failed,2026-06-08T04:03:51.530984
TXN-20260615-000868,USR-2711,South Africa,Zimbabwe,5147.58,0.1324,Success,2026-05-23T01:47:01.530984
TXN-20260615-000869,USR-1381,South Africa,Zimbabwe,24541.57,0.1223,Success,2026-05-20T11:02:30.530984
TXN-20260615-000870,USR-3742,South Africa,Zimbabwe,49315.08,0.1482,Failed,2026-06-09T13:37:42.530984
TXN-20260615-000871,USR-5801,South Africa,Botswana,2041.55,0.0528,Success,2026-05-25T06:06:36.530984
TXN-20260615-000872,USR-7972,South Africa,Malawi,46875.31,0.1384,Success,2026-06-07T01:01:56.530984
TXN-20260615-000873,USR-7827,South Africa,Botswana,27127.09,0.1454,Pending,2026-05-27T22:56:48.530984
TXN-20260615-000874,USR-5023,South Africa,Mozambique,38933.02,0.0586,Success,2026-06-03T16:26:23.530984
TXN-20260615-000875,USR-9213,South Africa,Mozambique,29770.25,0.0765,Pending,2026-05-20T07:12:33.530984
TXN-20260615-000876,USR-8667,South Africa,Namibia,38450.4,0.1213,Failed,2026-06-13T03:04:14.530984
TXN-20260615-000877,USR-5634,South Africa,Zimbabwe,30646.56,0.0608,Pending,2026-06-06T07:46:52.530984
TXN-20260615-000878,USR-4983,South Africa,Zimbabwe,8112.76,0.1161,Pending,2026-05-22T15:48:08.530984
TXN-20260615-000879,USR-8408,South Africa,Mozambique,35534.74,0.0503,Success,2026-05-18T23:14:24.530984
TXN-20260615-000880,USR-3022,South Africa,Mozambique,1482.43,0.0733,Pending,2026-05-27T14:57:34.530984
TXN-20260615-000881,USR-4849,South Africa,Botswana,3618.4,0.1127,Success,2026-06-06T00:31:18.530984
TXN-20260615-000882,USR-7321,South Africa,Zimbabwe,22601.73,0.1183,Pending,2026-05-19T09:21:43.530984
TXN-20260615-000883,USR-3048,South Africa,Malawi,1424.08,0.1006,Failed,2026-05-27T09:52:08.530984
TXN-20260615-000884,USR-5130,South Africa,Mozambique,28364.39,0.0875,Failed,2026-05-29T17:22:37.530984
TXN-20260615-000885,USR-5897,South Africa,Zimbabwe,11862.77,0.0787,Success,2026-06-03T07:23:38.530984
TXN-20260615-000886,USR-5095,South Africa,Malawi,17561.03,0.0811,Pending,2026-06-08T11:13:01.530984
TXN-20260615-000887,USR-7193,South Africa,Botswana,2449.25,0.0722,Pending,2026-05-21T21:40:51.530984
TXN-20260615-000888,USR-5427,South Africa,Botswana,25687.79,0.07,Success,2026-06-03T18:31:31.530984
TXN-20260615-000889,USR-6258,South Africa,Malawi,40260.2,0.1461,Success,2026-05-16T22:59:57.530984
TXN-20260615-000890,USR-6343,South Africa,Mozambique,49296.58,0.0673,Failed,2026-06-01T15:34:51.530984
TXN-20260615-000891,USR-6369,South Africa,Zimbabwe,20388.91,0.053,Failed,2026-05-26T08:06:46.530984
TXN-20260615-000892,USR-1208,South Africa,Mozambique,5846.92,0.0761,Pending,2026-05-28T07:50:51.530984
TXN-20260615-000893,USR-2814,South Africa,Botswana,7137.13,0.1093,Failed,2026-06-15T17:28:29.530984
TXN-20260615-000894,USR-8438,South Africa,Botswana,32413.51,0.0627,Failed,2026-05-23T23:07:41.530984
TXN-20260615-000895,USR-8794,South Africa,Zimbabwe,22796.04,0.08,Pending,2026-05-23T00:19:47.530984
TXN-20260615-000896,USR-5439,South Africa,Malawi,40553.93,0.1452,Failed,2026-05-30T16:31:28.530984
TXN-20260615-000897,USR-9306,South Africa,Malawi,29744.91,0.1222,Pending,2026-05-21T02:36:19.530984
TXN-20260615-000898,USR-7853,South Africa,Mozambique,29358.35,0.1352,Success,2026-06-07T17:31:15.530984
TXN-20260615-000899,USR-2679,South Africa,Zimbabwe,25393.15,0.0824,Success,2026-06-15T14:59:09.530984
TXN-20260615-000900,USR-4902,South Africa,Botswana,6132.83,0.0684,Pending,2026-05-23T18:31:58.530984
TXN-20260615-000901,USR-6915,South Africa,Botswana,32912.49,0.0982,Success,2026-05-21T04:50:53.530984
TXN-20260615-000902,USR-1858,South Africa,Malawi,45817.34,0.1075,Failed,2026-05-30T22:24:37.530984
TXN-20260615-000903,USR-9779,South Africa,Namibia,44512.97,0.1094,Pending,2026-05-20T12:10:17.530984
TXN-20260615-000904,USR-2381,South Africa,Zimbabwe,22989.08,0.1346,Failed,2026-06-14T22:54:38.530984
TXN-20260615-000905,USR-2584,South Africa,Botswana,46316.65,0.1092,Pending,2026-05-16T23:32:30.530984
TXN-20260615-000906,USR-8750,South Africa,Namibia,9533.86,0.0522,Failed,2026-06-02T00:28:01.530984
TXN-20260615-000907,USR-3575,South Africa,Namibia,37528.36,0.1155,Success,2026-06-13T16:30:54.530984
TXN-20260615-000908,USR-8165,South Africa,Botswana,46490.33,0.1291,Success,2026-06-11T08:50:21.530984
TXN-20260615-000909,USR-3160,South Africa,Mozambique,4789.64,0.1484,Pending,2026-06-08T14:17:57.530984
TXN-20260615-000910,USR-4793,South Africa,Malawi,17414.37,0.1255,Success,2026-06-12T00:58:18.530984
TXN-20260615-000911,USR-3001,South Africa,Namibia,48120.0,0.0649,Success,2026-05-23T00:04:32.530984
TXN-20260615-000912,USR-5472,South Africa,Zimbabwe,20882.36,0.0737,Pending,2026-05-27T21:38:14.530984
TXN-20260615-000913,USR-4747,South Africa,Mozambique,28635.78,0.0799,Failed,2026-06-10T19:43:03.530984
TXN-20260615-000914,USR-9052,South Africa,Mozambique,18856.42,0.1207,Success,2026-05-28T18:51:19.530984
TXN-20260615-000915,USR-1026,South Africa,Mozambique,46450.52,0.0547,Pending,2026-06-04T01:56:22.530984
TXN-20260615-000916,USR-9128,South Africa,Botswana,18415.23,0.0784,Success,2026-06-09T00:49:21.530984
TXN-20260615-000917,USR-4543,South Africa,Zimbabwe,8159.67,0.0945,Failed,2026-05-22T23:41:13.530984
TXN-20260615-000918,USR-7401,South Africa,Malawi,38244.61,0.0808,Success,2026-05-27T01:04:05.530984
TXN-20260615-000919,USR-4086,South Africa,Namibia,27679.13,0.056,Success,2026-06-14T09:30:03.530984
TXN-20260615-000920,USR-3572,South Africa,Zimbabwe,19796.99,0.0988,Failed,2026-06-15T07:41:33.530984
TXN-20260615-000921,USR-9117,South Africa,Botswana,23705.68,0.084,Failed,2026-06-14T13:04:01.530984
TXN-20260615-000922,USR-8747,South Africa,Botswana,49331.28,0.1185,Failed,2026-05-30T15:35:20.530984
TXN-20260615-000923,USR-8003,South Africa,Namibia,38398.44,0.1479,Failed,2026-05-18T05:45:49.530984
TXN-20260615-000924,USR-8538,South Africa,Namibia,13657.31,0.0755,Failed,2026-05-28T12:53:07.530984
TXN-20260615-000925,USR-6266,South Africa,Botswana,37399.84,0.0552,Failed,2026-05-18T16:47:03.530984
TXN-20260615-000926,USR-7721,South Africa,Namibia,23831.63,0.077,Success,2026-05-25T04:46:47.530984
TXN-20260615-000927,USR-7193,South Africa,Namibia,28942.19,0.1332,Success,2026-05-20T06:47:16.530984
TXN-20260615-000928,USR-5961,South Africa,Malawi,18891.47,0.0784,Success,2026-05-23T23:11:46.530984
TXN-20260615-000929,USR-3859,South Africa,Malawi,17824.24,0.0865,Pending,2026-06-06T08:19:47.530984
TXN-20260615-000930,USR-3141,South Africa,Namibia,19576.92,0.146,Success,2026-05-31T14:35:39.530984
TXN-20260615-000931,USR-9396,South Africa,Malawi,44615.11,0.08,Success,2026-06-06T11:53:11.530984
TXN-20260615-000932,USR-3789,South Africa,Botswana,25841.58,0.0769,Success,2026-05-17T14:18:46.530984
TXN-20260615-000933,USR-8312,South Africa,Botswana,31818.72,0.0782,Failed,2026-06-15T04:34:49.530984
TXN-20260615-000934,USR-9303,South Africa,Malawi,3761.19,0.0646,Failed,2026-05-22T12:11:42.530984
TXN-20260615-000935,USR-6484,South Africa,Botswana,42517.33,0.0614,Failed,2026-05-21T17:20:11.530984
TXN-20260615-000936,USR-6189,South Africa,Zimbabwe,6990.34,0.1065,Pending,2026-06-07T00:26:28.530984
TXN-20260615-000937,USR-7076,South Africa,Botswana,6158.94,0.053,Success,2026-06-08T08:58:35.530984
TXN-20260615-000938,USR-1532,South Africa,Botswana,22083.3,0.0986,Failed,2026-05-29T18:12:40.530984
TXN-20260615-000939,USR-3349,South Africa,Namibia,40959.77,0.1298,Failed,2026-05-23T10:33:03.530984
TXN-20260615-000940,USR-6157,South Africa,Namibia,8763.04,0.0968,Failed,2026-06-07T17:59:37.530984
TXN-20260615-000941,USR-8885,South Africa,Namibia,47415.1,0.1365,Failed,2026-05-31T11:25:06.530984
TXN-20260615-000942,USR-6930,South Africa,Zimbabwe,45451.12,0.0663,Pending,2026-06-15T16:12:25.530984
TXN-20260615-000943,USR-2192,South Africa,Namibia,28373.17,0.0683,Failed,2026-05-17T04:55:46.530984
TXN-20260615-000944,USR-4814,South Africa,Zimbabwe,41872.95,0.0583,Pending,2026-06-03T04:26:13.530984
TXN-20260615-000945,USR-4868,South Africa,Zimbabwe,19999.81,0.0819,Failed,2026-05-29T01:20:21.530984
TXN-20260615-000946,USR-5264,South Africa,Botswana,8861.85,0.0757,Pending,2026-05-31T04:26:50.530984
TXN-20260615-000947,USR-3028,South Africa,Botswana,14922.65,0.119,Failed,2026-05-22T14:55:42.530984
TXN-20260615-000948,USR-2438,South Africa,Mozambique,25372.69,0.102,Pending,2026-05-27T16:50:04.530984
TXN-20260615-000949,USR-1676,South Africa,Zimbabwe,16301.43,0.1047,Pending,2026-05-26T23:41:39.530984
TXN-20260615-000950,USR-2554,South Africa,Mozambique,21137.44,0.0912,Pending,2026-05-24T10:22:17.530984
TXN-20260615-000951,USR-3659,South Africa,Namibia,46308.06,0.1321,Failed,2026-05-27T12:27:01.530984
TXN-20260615-000952,USR-9428,South Africa,Zimbabwe,22937.05,0.1228,Pending,2026-06-01T01:46:48.530984
TXN-20260615-000953,USR-3687,South Africa,Mozambique,28739.3,0.137,Failed,2026-06-09T07:43:37.530984
TXN-20260615-000954,USR-4544,South Africa,Mozambique,16525.9,0.11,Success,2026-06-03T06:50:06.530984
TXN-20260615-000955,USR-8461,South Africa,Zimbabwe,44962.51,0.0848,Pending,2026-06-01T15:19:43.530984
TXN-20260615-000956,USR-3881,South Africa,Malawi,9790.77,0.0618,Success,2026-05-21T09:05:21.530984
TXN-20260615-000957,USR-8952,South Africa,Namibia,23554.17,0.1159,Pending,2026-06-03T01:24:51.530984
TXN-20260615-000958,USR-1079,South Africa,Namibia,34466.65,0.097,Pending,2026-06-02T17:14:28.530984
TXN-20260615-000959,USR-1316,South Africa,Botswana,34590.47,0.1017,Success,2026-06-03T19:33:20.530984
TXN-20260615-000960,USR-6378,South Africa,Zimbabwe,42692.27,0.0943,Failed,2026-06-15T18:10:53.530984
TXN-20260615-000961,USR-1212,South Africa,Namibia,40282.01,0.1423,Pending,2026-06-03T12:33:49.530984
TXN-20260615-000962,USR-1414,South Africa,Botswana,28533.46,0.0623,Pending,2026-06-10T10:17:36.530984
TXN-20260615-000963,USR-1005,South Africa,Namibia,48758.49,0.1475,Pending,2026-06-09T17:48:12.530984
TXN-20260615-000964,USR-5329,South Africa,Botswana,9971.65,0.0944,Failed,2026-05-20T08:47:20.530984
TXN-20260615-000965,USR-7587,South Africa,Mozambique,43422.35,0.1424,Pending,2026-05-23T20:26:12.530984
TXN-20260615-000966,USR-8251,South Africa,Mozambique,12236.34,0.1197,Failed,2026-06-03T11:59:26.530984
TXN-20260615-000967,USR-7213,South Africa,Mozambique,16464.59,0.0903,Success,2026-06-10T19:17:41.530984
TXN-20260615-000968,USR-5226,South Africa,Malawi,12632.34,0.1336,Success,2026-05-17T09:40:19.530984
TXN-20260615-000969,USR-1144,South Africa,Mozambique,13555.22,0.1404,Failed,2026-05-29T01:05:14.530984
